Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,
walking,0.166667,-176.816208,909.5354,1880.760132,-274.467285,913.091919,1887.365112,-287.859558,567.987,1916.122681,-302.560974,95.666496,2013.042725,-343.463226,23.100212,1876.310181,-79.165131,905.978943,1874.155029,-82.229568,559.859741,1891.355103,-83.258293,86.597267,1984.724487,-48.305916,17.301828,1844.684814,-274.096619,971.670288,1750.328491,,,,,,,-72.016205,977.716919,1735.836304,-373.436249,717.539307,1862.439209,-350.440002,549.477112,1887.980347,-367.601227,351.300507,1986.431885,-345.993561,88.494217,2011.553101,-282.116699,47.499245,2055.10376,-356.963867,47.566051,1848.985962,49.802742,861.868408,1829.712402,-15.593306,542.439575,1825.773438,-22.701084,212.805618,1957.403809,-42.73711,98.456802,1982.850586,-107.513901,31.818167,2035.973755,-44.549313,49.80048,1814.376831,-345.993561,88.494217,2011.553101,-274.096619,971.670288,1750.328491,-282.116699,47.499245,2055.10376,-350.440002,549.477112,1887.980347,,,,-373.436249,717.539307,1862.439209,-367.601227,351.300507,1986.431885,-356.963867,47.566051,1848.985962,-42.73711,98.456802,1982.850586,-72.016205,977.716919,1735.836304,-107.513901,31.818167,2035.973755,-15.593306,542.439575,1825.773438,,,,49.802742,861.868408,1829.712402,-22.701084,212.805618,1957.403809,-44.549313,49.80048,1814.376831,,,,,,,,,
walking,0.175,-176.182617,909.542786,1880.643799,-273.835022,913.119629,1887.218018,-287.453125,568.026917,1916.015625,-302.475281,95.731377,2013.008301,-343.538208,23.140446,1876.337158,-78.530205,905.966003,1874.069702,-81.883911,559.836731,1891.011108,-83.20269,86.635826,1984.688354,-48.35154,17.329216,1844.629028,-273.386261,971.697754,1750.144409,,,,,,,-71.2827,977.715698,1735.930908,-372.946167,717.606934,1862.248413,-350.158081,549.498352,1887.849609,-367.346252,351.341797,1986.424438,-345.968079,88.499161,2011.553467,-282.135132,47.521358,2055.05957,-356.96817,47.606701,1849.039551,50.180832,861.917297,1828.945923,-15.117684,542.426575,1825.315063,-22.542253,212.803207,1957.253906,-42.645153,98.42804,1982.89502,-107.550423,31.933348,2035.840454,-44.578503,49.835869,1814.36438,-345.968079,88.499161,2011.553467,-273.386261,971.697754,1750.144409,-282.135132,47.521358,2055.05957,-350.158081,549.498352,1887.849609,,,,-372.946167,717.606934,1862.248413,-367.346252,351.341797,1986.424438,-356.96817,47.606701,1849.039551,-42.645153,98.42804,1982.89502,-71.2827,977.715698,1735.930908,-107.550423,31.933348,2035.840454,-15.117684,542.426575,1825.315063,,,,50.180832,861.917297,1828.945923,-22.542253,212.803207,1957.253906,-44.578503,49.835869,1814.36438,,,,,,,,,
walking,0.183333,-175.558594,909.549683,1880.546509,-273.213043,913.142334,1887.083618,-287.054108,568.059387,1915.89209,-302.391693,95.790329,2012.963989,-343.606934,23.167185,1876.355591,-77.904198,905.95697,1874.009277,-81.547134,559.814941,1890.626587,-83.151924,86.67305,1984.596802,-48.419468,17.349876,1844.515991,-272.643707,971.682373,1750.035278,,,,,,,-70.575668,977.735962,1736.001221,-372.465149,717.666077,1862.03418,-349.900238,549.512146,1887.689819,-367.158936,351.394501,1986.358643,-345.957672,88.531715,2011.52063,-282.120178,47.565956,2055.019775,-356.977142,47.636444,1849.069946,50.516785,861.887817,1828.348022,-14.670319,542.455322,1824.709229,-22.391651,212.82309,1957.017822,-42.58268,98.408356,1982.923218,-107.59462,32.053226,2035.651489,-44.623959,49.866222,1814.301392,-345.957672,88.531715,2011.52063,-272.643707,971.682373,1750.035278,-282.120178,47.565956,2055.019775,-349.900238,549.512146,1887.689819,,,,-372.465149,717.666077,1862.03418,-367.158936,351.394501,1986.358643,-356.977142,47.636444,1849.069946,-42.58268,98.408356,1982.923218,-70.575668,977.735962,1736.001221,-107.59462,32.053226,2035.651489,-14.670319,542.455322,1824.709229,,,,50.516785,861.887817,1828.348022,-22.391651,212.82309,1957.017822,-44.623959,49.866222,1814.301392,,,,,,,,,
walking,0.191667,-174.929474,909.540344,1880.41687,-272.58606,913.146545,1886.911987,-286.64859,568.072937,1915.724365,-302.295898,95.835922,2012.902954,-343.655273,23.168192,1876.362061,-77.272881,905.934143,1873.921753,-81.186028,559.780518,1890.233643,-83.052902,86.706612,1984.540527,-48.482342,17.339207,1844.441772,-271.925659,971.679871,1749.87207,,,,,,,-69.823357,977.764221,1735.988403,-372.022522,717.701355,1861.822876,-349.597626,549.533264,1887.468994,-366.968597,351.431061,1986.236816,-345.963806,88.519325,2011.513184,-282.065033,47.602585,2054.974121,-356.977753,47.633533,1849.06958,50.935322,861.843262,1827.823853,-14.251706,542.434509,1824.228882,-22.228409,212.777374,1956.825317,-42.518963,98.357681,1982.878174,-107.551338,32.162537,2035.601562,-44.656681,49.85651,1814.229614,-345.963806,88.519325,2011.513184,-271.925659,971.679871,1749.87207,-282.065033,47.602585,2054.974121,-349.597626,549.533264,1887.468994,,,,-372.022522,717.701355,1861.822876,-366.968597,351.431061,1986.236816,-356.977753,47.633533,1849.06958,-42.518963,98.357681,1982.878174,-69.823357,977.764221,1735.988403,-107.551338,32.162537,2035.601562,-14.251706,542.434509,1824.228882,,,,50.935322,861.843262,1827.823853,-22.228409,212.777374,1956.825317,-44.656681,49.85651,1814.229614,,,,,,,,,
walking,0.2,-174.26767,909.542114,1880.166748,-271.9245,913.163574,1886.650879,-286.23764,568.102478,1915.489746,-302.22525,95.906914,2012.814331,-343.725281,23.192972,1876.340454,-76.610847,905.920654,1873.682617,-80.81292,559.760071,1889.773804,-83.00428,86.757126,1984.429321,-48.554974,17.340883,1844.324707,-271.205322,971.638916,1749.684814,,,,,,,-69.069946,977.866028,1735.657593,-371.568237,717.770264,1861.550903,-349.312775,549.542786,1887.218384,-366.817902,351.489502,1986.022705,-345.950531,88.546455,2011.476807,-282.057983,47.661617,2054.890137,-356.996216,47.656723,1849.056152,51.449947,861.871155,1827.349609,-13.873376,542.377625,1823.882812,-22.050423,212.792374,1956.53479,-42.478642,98.36544,1982.840576,-107.614128,32.270512,2035.419922,-44.688896,49.854214,1814.151855,-345.950531,88.546455,2011.476807,-271.205322,971.638916,1749.684814,-282.057983,47.661617,2054.890137,-349.312775,549.542786,1887.218384,,,,-371.568237,717.770264,1861.550903,-366.817902,351.489502,1986.022705,-356.996216,47.656723,1849.056152,-42.478642,98.36544,1982.840576,-69.069946,977.866028,1735.657593,-107.614128,32.270512,2035.419922,-13.873376,542.377625,1823.882812,,,,51.449947,861.871155,1827.349609,-22.050423,212.792374,1956.53479,-44.688896,49.854214,1814.151855,,,,,,,,,
walking,0.208333,-173.548508,909.525696,1879.909912,-271.206726,913.158508,1886.365356,-285.789673,568.11145,1915.236694,-302.145294,95.961723,2012.72229,-343.772522,23.158499,1876.334961,-75.890274,905.892822,1873.454346,-80.369209,559.729126,1889.401367,-82.89827,86.794075,1984.387329,-48.602509,17.307364,1844.280151,-270.335754,971.58313,1749.45874,,,,,,,-68.264145,977.968628,1735.331055,-371.039978,717.832581,1861.280884,-349.014343,549.528931,1886.92395,-366.647705,351.507141,1985.854736,-345.950531,88.520233,2011.466797,-281.998993,47.730312,2054.835693,-357.01001,47.594608,1849.024292,52.00808,861.939026,1827.134033,-13.480886,542.344055,1823.662476,-21.873781,212.747955,1956.360229,-42.380424,98.340622,1982.716919,-107.566353,32.325871,2035.440674,-44.694359,49.800224,1814.09729,-345.950531,88.520233,2011.466797,-270.335754,971.58313,1749.45874,-281.998993,47.730312,2054.835693,-349.014343,549.528931,1886.92395,,,,-371.039978,717.832581,1861.280884,-366.647705,351.507141,1985.854736,-357.01001,47.594608,1849.024292,-42.380424,98.340622,1982.716919,-68.264145,977.968628,1735.331055,-107.566353,32.325871,2035.440674,-13.480886,542.344055,1823.662476,,,,52.00808,861.939026,1827.134033,-21.873781,212.747955,1956.360229,-44.694359,49.800224,1814.09729,,,,,,,,,
walking,0.216667,-172.833313,909.518066,1879.711792,-270.496185,913.153564,1886.094116,-285.34903,568.1203,1914.993286,-302.076324,96.013634,2012.624023,-343.824524,23.138895,1876.312012,-75.170433,905.882507,1873.329346,-79.915047,559.715393,1889.125488,-82.829102,86.818726,1984.291138,-48.635841,17.280489,1844.184692,-269.471619,971.521973,1749.234375,,,,,,,-67.360161,978.034485,1735.182129,-370.62735,717.866333,1861.064575,-348.706573,549.497742,1886.581665,-366.452545,351.526642,1985.756592,-345.938812,88.517838,2011.444824,-281.959625,47.780998,2054.731445,-357.033417,47.566883,1849.004272,52.571247,861.996582,1827.060913,-12.958832,542.28479,1823.526123,-21.655767,212.708389,1956.273926,-42.267807,98.3964,1982.624146,-107.616341,32.438019,2035.244507,-44.68568,49.771126,1814.063477,-345.938812,88.517838,2011.444824,-269.471619,971.521973,1749.234375,-281.959625,47.780998,2054.731445,-348.706573,549.497742,1886.581665,,,,-370.62735,717.866333,1861.064575,-366.452545,351.526642,1985.756592,-357.033417,47.566883,1849.004272,-42.267807,98.3964,1982.624146,-67.360161,978.034485,1735.182129,-107.616341,32.438019,2035.244507,-12.958832,542.28479,1823.526123,,,,52.571247,861.996582,1827.060913,-21.655767,212.708389,1956.273926,-44.68568,49.771126,1814.063477,,,,,,,,,
walking,0.225,-172.105469,909.49469,1879.527588,-269.777771,913.1297,1885.765015,-284.909149,568.113098,1914.719238,-302.038605,96.060394,2012.541016,-343.885345,23.097797,1876.306274,-74.433159,905.85968,1873.290161,-79.41732,559.688782,1888.929932,-82.719971,86.818993,1984.216064,-48.65683,17.239376,1844.098267,-268.474518,971.44458,1748.883789,,,,,,,-66.386086,977.947327,1735.193604,-370.15979,717.859314,1860.771484,-348.419983,549.435547,1886.214355,-366.237457,351.578003,1985.629517,-345.976166,88.573029,2011.396606,-281.928162,47.877548,2054.655273,-357.082062,47.51722,1848.988037,53.179623,861.983154,1827.148071,-12.315694,542.265625,1823.378296,-21.437908,212.654633,1956.297852,-42.184887,98.418961,1982.477173,-107.572189,32.544003,2035.118774,-44.67168,49.741413,1814.027222,-345.976166,88.573029,2011.396606,-268.474518,971.44458,1748.883789,-281.928162,47.877548,2054.655273,-348.419983,549.435547,1886.214355,,,,-370.15979,717.859314,1860.771484,-366.237457,351.578003,1985.629517,-357.082062,47.51722,1848.988037,-42.184887,98.418961,1982.477173,-66.386086,977.947327,1735.193604,-107.572189,32.544003,2035.118774,-12.315694,542.265625,1823.378296,,,,53.179623,861.983154,1827.148071,-21.437908,212.654633,1956.297852,-44.67168,49.741413,1814.027222,,,,,,,,,
walking,0.233333,-171.342422,909.436096,1879.331787,-269.023834,913.074463,1885.422363,-284.443695,568.076294,1914.44397,-301.983002,96.084473,2012.48645,-343.943237,23.054331,1876.322754,-73.660988,905.797791,1873.241333,-78.876541,559.625,1888.76416,-82.560593,86.794434,1984.230957,-48.659908,17.17832,1844.092041,-267.469513,971.340515,1748.539673,,,,,,,-65.390579,977.839722,1735.183838,-369.71106,717.859741,1860.434692,-348.142212,549.346436,1885.821777,-365.996674,351.624573,1985.546509,-345.985809,88.570351,2011.44104,-281.86731,47.933971,2054.554932,-357.122559,47.470589,1849.031494,54.029335,861.84552,1827.093018,-11.586773,542.260498,1823.295532,-21.167139,212.618271,1956.35376,-42.00399,98.48613,1982.361816,-107.499191,32.558281,2035.148804,-44.6334,49.691528,1814.062744,-345.985809,88.570351,2011.44104,-267.469513,971.340515,1748.539673,-281.86731,47.933971,2054.554932,-348.142212,549.346436,1885.821777,,,,-369.71106,717.859741,1860.434692,-365.996674,351.624573,1985.546509,-357.122559,47.470589,1849.031494,-42.00399,98.48613,1982.361816,-65.390579,977.839722,1735.183838,-107.499191,32.558281,2035.148804,-11.586773,542.260498,1823.295532,,,,54.029335,861.84552,1827.093018,-21.167139,212.618271,1956.35376,-44.6334,49.691528,1814.062744,,,,,,,,,
walking,0.241667,-170.579346,909.37262,1879.072632,-268.267456,913.017517,1885.051636,-283.993347,568.03894,1914.140991,-301.963745,96.120476,2012.458374,-344.033478,23.057743,1876.345825,-72.891228,905.727722,1873.09375,-78.31218,559.558289,1888.619263,-82.321999,86.797592,1984.418335,-48.664551,17.164543,1844.229126,-266.510406,971.162537,1748.236328,,,,,,,-64.43586,977.85199,1734.920532,-369.217316,717.801941,1860.028564,-347.899658,549.232605,1885.384766,-365.775116,351.719757,1985.374756,-346.034515,88.557167,2011.474609,-281.859406,48.031807,2054.458984,-357.193237,47.50029,1849.109131,54.834648,861.827576,1827.092163,-10.953062,542.252258,1823.291626,-20.86911,212.632446,1956.443359,-41.887325,98.590172,1982.317139,-107.270241,32.455616,2035.612061,-44.600643,49.687668,1814.074951,-346.034515,88.557167,2011.474609,-266.510406,971.162537,1748.236328,-281.859406,48.031807,2054.458984,-347.899658,549.232605,1885.384766,,,,-369.217316,717.801941,1860.028564,-365.775116,351.719757,1985.374756,-357.193237,47.50029,1849.109131,-41.887325,98.590172,1982.317139,-64.43586,977.85199,1734.920532,-107.270241,32.455616,2035.612061,-10.953062,542.252258,1823.291626,,,,54.834648,861.827576,1827.092163,-20.86911,212.632446,1956.443359,-44.600643,49.687668,1814.074951,,,,,,,,,
walking,0.25,-169.790619,909.317627,1878.782715,-267.488281,912.958313,1884.605469,-283.515717,567.998962,1913.757935,-301.918152,96.173912,2012.442871,-344.099426,23.058899,1876.393066,-72.092995,905.67688,1872.959961,-77.72171,559.511414,1888.500244,-82.148674,86.784599,1984.448364,-48.628681,17.116121,1844.243774,-265.414368,970.958435,1747.868408,,,,,,,-63.367867,977.821838,1734.652466,-368.779724,717.736145,1859.64209,-347.645203,549.080444,1884.768311,-365.544373,351.862701,1985.058594,-346.076569,88.536186,2011.527344,-281.795746,48.081936,2054.376709,-357.239594,47.497486,1849.236084,55.660969,861.856689,1827.324219,-10.31436,542.2901,1823.52478,-20.566654,212.637817,1956.543701,-41.750137,98.618027,1982.267456,-107.160919,32.525326,2035.60022,-44.530983,49.630779,1814.090942,-346.076569,88.536186,2011.527344,-265.414368,970.958435,1747.868408,-281.795746,48.081936,2054.376709,-347.645203,549.080444,1884.768311,,,,-368.779724,717.736145,1859.64209,-365.544373,351.862701,1985.058594,-357.239594,47.497486,1849.236084,-41.750137,98.618027,1982.267456,-63.367867,977.821838,1734.652466,-107.160919,32.525326,2035.60022,-10.31436,542.2901,1823.52478,,,,55.660969,861.856689,1827.324219,-20.566654,212.637817,1956.543701,-44.530983,49.630779,1814.090942,,,,,,,,,
walking,0.258333,-169.001587,909.236633,1878.439453,-266.71167,912.869446,1884.056152,-283.044952,567.927307,1913.243408,-301.912415,96.223145,2012.417847,-344.175323,23.069284,1876.414185,-71.291512,905.60376,1872.822754,-77.10791,559.445618,1888.45874,-81.942062,86.756111,1984.570923,-48.586346,17.10593,1844.318115,-264.327301,970.78656,1747.379639,,,,,,,-62.185806,977.754456,1734.395264,-368.286072,717.666321,1858.962402,-347.352966,548.903381,1883.902466,-365.268066,351.894257,1984.681519,-346.09021,88.553741,2011.551147,-281.822601,48.139744,2054.260986,-357.292114,47.522766,1849.34729,56.494717,861.891968,1827.590088,-9.668103,542.320374,1823.822144,-20.271517,212.656631,1956.599365,-41.608047,98.637642,1982.281006,-106.961075,32.409725,2035.901489,-44.464176,49.638744,1814.088989,-346.09021,88.553741,2011.551147,-264.327301,970.78656,1747.379639,-281.822601,48.139744,2054.260986,-347.352966,548.903381,1883.902466,,,,-368.286072,717.666321,1858.962402,-365.268066,351.894257,1984.681519,-357.292114,47.522766,1849.34729,-41.608047,98.637642,1982.281006,-62.185806,977.754456,1734.395264,-106.961075,32.409725,2035.901489,-9.668103,542.320374,1823.822144,,,,56.494717,861.891968,1827.590088,-20.271517,212.656631,1956.599365,-44.464176,49.638744,1814.088989,,,,,,,,,
walking,0.266667,-168.254486,909.390625,1878.02124,-265.982269,912.957886,1883.366333,-282.561676,568.031311,1912.598022,-301.85614,96.464394,2012.34082,-344.224976,23.146704,1876.458252,-70.526703,905.823364,1872.676147,-76.676697,559.659424,1888.053833,-82.439957,86.82457,1983.396973,-48.622257,17.014883,1843.334106,-263.208954,970.58905,1746.91333,,,,,,,-61.023682,977.588135,1734.225098,-367.791779,717.583984,1858.288452,-346.985291,548.736694,1882.791504,-365.044403,351.941437,1983.920288,-346.092834,88.547249,2011.567139,-281.802887,48.219635,2054.220215,-357.347473,47.514359,1849.439819,57.536312,861.845886,1827.798828,-8.871325,542.315186,1824.262207,-19.939854,212.637909,1956.651978,-41.437275,98.549698,1982.285278,-108.185616,33.947716,2032.614746,-44.396004,49.606853,1814.102295,-346.092834,88.547249,2011.567139,-263.208954,970.58905,1746.91333,-281.802887,48.219635,2054.220215,-346.985291,548.736694,1882.791504,,,,-367.791779,717.583984,1858.288452,-365.044403,351.941437,1983.920288,-357.347473,47.514359,1849.439819,-41.437275,98.549698,1982.285278,-61.023682,977.588135,1734.225098,-108.185616,33.947716,2032.614746,-8.871325,542.315186,1824.262207,,,,57.536312,861.845886,1827.798828,-19.939854,212.637909,1956.651978,-44.396004,49.606853,1814.102295,,,,,,,,,
walking,0.275,-167.455658,909.319763,1877.562744,-265.199829,912.832092,1882.637573,-282.044495,567.913635,1911.814331,-301.822296,96.51387,2012.250244,-344.272583,23.112818,1876.43811,-69.711472,905.807434,1872.487915,-76.040085,559.653015,1888.006958,-82.292892,86.817474,1983.31543,-48.683258,16.969025,1843.221924,-261.984802,970.4422,1746.298218,,,,,,,-59.884129,977.417236,1733.874023,-367.154846,717.565735,1857.181763,-346.740448,548.477051,1881.575928,-364.809021,351.980103,1982.647461,-346.065155,88.537865,2011.522583,-281.79129,48.252625,2054.129395,-357.353882,47.510227,1849.502075,58.461903,861.78186,1828.141357,-8.028775,542.303711,1824.665649,-19.52413,212.548782,1956.864136,-41.220634,98.503288,1982.261963,-108.194366,33.866047,2032.74707,-44.307308,49.608185,1814.088501,-346.065155,88.537865,2011.522583,-261.984802,970.4422,1746.298218,-281.79129,48.252625,2054.129395,-346.740448,548.477051,1881.575928,,,,-367.154846,717.565735,1857.181763,-364.809021,351.980103,1982.647461,-357.353882,47.510227,1849.502075,-41.220634,98.503288,1982.261963,-59.884129,977.417236,1733.874023,-108.194366,33.866047,2032.74707,-8.028775,542.303711,1824.665649,,,,58.461903,861.78186,1828.141357,-19.52413,212.548782,1956.864136,-44.307308,49.608185,1814.088501,,,,,,,,,
walking,0.283333,-166.621185,909.2099,1877.043823,-264.380432,912.686523,1881.844604,-281.502197,567.761475,1910.780029,-301.797974,96.579399,2012.129517,-344.314209,23.075373,1876.393921,-68.861923,905.733276,1872.243042,-75.347572,559.59259,1887.999634,-82.018265,86.783173,1983.408936,-48.75235,16.957478,1843.221924,-260.746002,970.325684,1745.690918,,,,,,,-58.630672,977.267883,1733.451904,-366.516388,717.520081,1855.935425,-346.321777,548.265198,1879.842896,-364.606537,352.006104,1981.150269,-346.061951,88.576569,2011.410767,-281.778595,48.345428,2054.088867,-357.364838,47.501289,1849.486816,59.428665,861.74353,1828.353271,-7.290093,542.344055,1824.959839,-19.126019,212.371155,1957.249146,-41.039383,98.430687,1982.17749,-108.058914,33.736012,2032.939209,-44.239761,49.610317,1814.08606,-346.061951,88.576569,2011.410767,-260.746002,970.325684,1745.690918,-281.778595,48.345428,2054.088867,-346.321777,548.265198,1879.842896,,,,-366.516388,717.520081,1855.935425,-364.606537,352.006104,1981.150269,-357.364838,47.501289,1849.486816,-41.039383,98.430687,1982.17749,-58.630672,977.267883,1733.451904,-108.058914,33.736012,2032.939209,-7.290093,542.344055,1824.959839,,,,59.428665,861.74353,1828.353271,-19.126019,212.371155,1957.249146,-44.239761,49.610317,1814.08606,,,,,,,,,
